gameId,playId,snap_frame
2018120200,1834,11
2018120200,1997,11
2018120200,2771,11
2018120200,3398,11
2018120201,293,11
2018120201,618,11
2018120201,710,11
2018120201,873,11
2018120201,999,11
2018120201,1153,11
2018120201,1535,11
2018120201,2393,11
2018120201,2537,11
2018120201,3516,11
2018120201,3660,11
2018120201,3803,11
2018120201,4051,10
2018120202,234,11
2018120202,442,11
2018120202,1224,11
2018120202,1815,11
2018120202,2205,11
2018120202,2355,11
2018120202,3458,11
2018120202,3580,11
2018120202,3676,11
2018120203,273,11
2018120203,447,11
2018120203,547,11
2018120203,717,11
2018120203,842,11
2018120203,955,11
2018120203,2164,11
2018120203,2303,11
2018120203,2395,10
2018120203,2581,11
2018120203,3197,11
2018120203,3406,11
2018120204,503,11
2018120204,966,11
2018120204,1171,11
2018120204,3414,11
2018120204,4265,11
2018120205,298,11
2018120205,587,11
2018120205,706,11
2018120205,1365,11
2018120205,2168,11
2018120205,2427,11
2018120205,2619,11
2018120205,2826,11
2018120205,2932,11
2018120205,3064,11
2018120205,3453,11
2018120205,3666,11
2018120205,4068,11
2018120206,485,11
2018120206,637,11
2018120206,749,11
2018120206,853,11
2018120206,1295,11
2018120206,1424,11
2018120206,1614,11
2018120206,2640,11
2018120206,2836,11
2018120206,2922,11
2018120206,3972,11
2018120207,281,11
2018120207,367,11
2018120207,465,11
2018120207,550,11
2018120207,1279,11
2018120207,1384,11
2018120207,1476,11
2018120207,2003,11
2018120207,2144,11
2018120207,2572,11
2018120207,3179,11
2018120207,3314,11
2018120207,3924,11
2018120208,437,11
2018120208,1370,11
2018120208,1469,11
2018120208,1565,11
2018120208,1843,11
2018120208,2446,11
2018120208,3040,11
2018120208,3166,11
2018120209,773,11
2018120209,927,11
2018120209,1259,11
2018120209,1376,11
2018120209,2975,11
2018120209,3194,11
2018120209,3486,11
2018120209,3863,11
2018120210,210,11
2018120210,874,11
2018120210,987,11
2018120210,3191,11
2018120210,3903,11
2018120211,144,11
2018120211,719,11
2018120211,1347,11
2018120211,1430,11
2018120211,2135,11
2018120211,2218,11
2018120211,3080,11
2018120211,3173,11
2018120211,3515,11
2018120211,3736,11
2018120211,3826,11
2018120211,4011,11
2018120212,120,11
2018120212,731,11
2018120212,911,11
2018120212,1459,11
2018120212,1621,11
2018120212,2083,11
2018120212,2171,11
2018120212,3123,11
2018120212,4189,11
2018120213,195,11
2018120213,310,11
2018120213,467,11
2018120213,860,11
2018120213,1445,11
2018120213,1568,11
2018120213,1717,11
2018120213,2735,11
2018120213,2952,11
2018120300,547,11
2018120300,639,11
2018120300,1201,11
2018120300,1663,11
2018120300,2247,11
2018120300,2660,11
2018120300,3332,11
2018120300,3816,11
2018120600,494,11
2018120600,786,11
2018120600,1466,11
2018120600,1607,11
2018120600,1699,11
2018120600,2280,11
2018120600,3309,11
2018120900,533,11
2018120900,1979,11
2018120900,3104,11
2018120900,3864,11
2018120901,963,11
2018120901,1131,11
2018120901,2099,11
2018120901,2254,11
2018120901,3063,11
2018120901,3486,11
2018120901,4085,11
2018120901,4685,11
2018120902,724,11
2018120902,2231,11
2018120902,2314,11
2018120902,2871,11
2018120902,3075,11
2018120902,3412,11
2018120902,4027,11
2018120903,1034,11
2018120903,1128,11
2018120903,1748,11
2018120903,2565,11
2018120903,3018,11
2018120903,3129,11
2018120903,3634,11
2018120903,4235,11
2018120904,120,11
2018120904,227,11
2018120904,371,11
2018120904,452,11
2018120904,563,11
2018120904,1145,11
2018120904,1305,11
2018120904,1694,11
2018120904,1902,11
2018120904,2219,11
2018120904,3557,11
2018120904,3773,11
2018120904,3928,11
2018120904,4051,11
2018120905,236,11
2018120905,382,11
2018120905,1824,11
2018120905,3207,11
2018120905,3467,11
2018120905,3600,11
2018120906,599,10
2018120906,744,11
2018120906,1872,11
2018120906,3167,11
2018120907,464,11
2018120907,693,11
2018120907,804,11
2018120907,1689,11
2018120907,2907,11
2018120907,3370,11
2018120907,3718,11
2018120908,162,11
2018120908,283,11
2018120908,415,11
2018120908,507,11
2018120908,687,11
2018120908,1078,11
2018120908,1464,11
2018120908,1831,11
2018120908,2416,11
2018120908,2521,4
2018120908,3453,11
2018120908,3709,11
2018120909,1028,11
2018120909,1169,11
2018120909,1639,11
2018120909,1729,11
2018120909,1867,11
2018120909,2828,11
2018120909,2986,11
2018120910,396,11
2018120910,728,11
2018120910,869,11
2018120910,1364,11
2018120910,1797,10
2018120910,2048,11
2018120910,2173,11
2018120910,2804,11
2018120910,2917,11
2018120910,3505,11
2018120910,4083,11
2018120911,322,11
2018120911,437,11
2018120911,561,11
2018120911,682,11
2018120911,873,11
2018120911,1750,11
2018120911,1908,11
2018120911,2070,11
2018120911,2396,11
2018120911,2585,11
2018120911,2972,11
2018120911,3181,11
2018120911,4226,11
2018120912,174,11
2018120912,359,11
2018120912,835,11
2018120912,1215,11
2018120912,2094,11
2018120912,2486,11
2018120912,3472,11
2018120912,3568,11
2018120913,473,11
2018120913,644,11
2018120913,1590,11
2018120913,2224,11
2018120913,2393,11
2018120913,3174,11
2018120913,3286,11
2018121000,199,11
2018121000,295,11
2018121000,502,11
2018121000,1026,11
2018121000,1263,11
2018121000,1386,11
2018121000,2058,11
2018121000,2234,11
2018121000,2321,11
2018121000,3114,11
2018121300,548,11
2018121300,1363,11
2018121300,1978,11
2018121300,2707,11
2018121300,2869,11
2018121300,3999,11
2018121500,125,11
2018121500,1610,11
2018121500,2280,11
2018121500,2599,11
2018121500,2721,11
2018121500,2820,11
2018121500,2942,11
2018121501,118,11
2018121501,363,11
2018121501,449,11
2018121501,1066,11
2018121501,2054,11
2018121501,2166,11
2018121501,3285,11
2018121600,226,11
2018121600,624,11
2018121600,863,11
2018121600,1374,11
2018121600,1794,11
2018121600,1888,11
2018121600,2536,11
2018121600,2753,11
2018121600,2880,11
2018121600,3190,11
2018121600,3673,11
2018121600,3776,11
2018121600,4305,11
2018121601,148,11
2018121601,268,11
2018121601,450,11
2018121601,574,11
2018121601,709,11
2018121601,2603,11
2018121601,3369,11
2018121602,367,11
2018121602,519,11
2018121602,688,10
2018121602,1756,11
2018121602,1911,10
2018121602,2230,11
2018121602,2468,11
2018121602,2574,11
2018121602,3113,1
2018121602,3208,1
2018121602,3330,10
2018121602,3807,11
2018121602,3915,11
2018121603,202,11
2018121603,415,11
2018121603,937,11
2018121603,1052,11
2018121603,1624,11
2018121603,1774,11
2018121603,3205,11
2018121603,3600,11
2018121603,4171,11
2018121604,215,11
2018121604,330,11
2018121604,581,11
2018121604,1023,11
2018121604,2219,11
2018121604,2335,11
2018121604,2751,11
2018121604,3121,11
2018121604,3821,11
2018121604,3921,11
2018121604,4261,11
2018121606,288,11
2018121606,448,11
2018121606,855,11
2018121606,1029,11
2018121606,1149,11
2018121606,1290,11
2018121606,1721,11
2018121606,1827,11
2018121606,1977,11
2018121606,2639,11
2018121606,2859,11
2018121607,370,11
2018121607,692,11
2018121607,1139,11
2018121607,1569,11
2018121607,2203,11
2018121607,2353,11
2018121607,2545,11
2018121607,2739,11
2018121607,2893,11
2018121607,3239,11
2018121608,388,11
2018121608,1149,11
2018121608,1356,11
2018121608,1578,11
2018121608,1730,11
2018121608,1815,11
2018121608,2070,11
2018121608,2915,11
2018121608,3274,11
2018121608,3377,11
2018121608,3531,11
2018121609,152,11
2018121609,676,11
2018121609,1047,11
2018121609,2100,11
2018121609,2269,11
2018121609,2436,11
2018121609,2618,11
2018121609,3887,10
2018121609,4028,10
2018121609,4205,1
2018121609,4423,11
2018121609,4613,11
2018121610,686,11
2018121610,836,11
2018121610,1339,11
2018121610,1598,11
2018121610,1749,11
2018121610,1997,11
2018121610,2174,11
2018121611,126,11
2018121611,2264,11
2018121611,2359,11
2018121611,2543,11
2018121611,3852,11
2018121611,4369,8
2018121700,231,11
2018121700,430,11
2018121700,874,11
2018121700,1445,11
2018121700,1681,11
2018121700,1803,11
2018121700,2302,11
2018121700,2417,11
2018121700,2668,11
2018121700,3464,11
2018122200,723,11
2018122200,926,11
2018122200,1955,11
2018122200,2047,11
2018122200,2175,11
2018122200,3667,11
2018122201,280,11
2018122201,660,11
2018122201,1205,11
2018122201,2554,11
2018122201,2898,11
2018122201,3009,11
2018122201,3184,11
2018122201,3278,11
2018122201,3686,11
2018122300,133,11
2018122300,596,11
2018122300,1235,11
2018122300,2083,11
2018122300,2330,11
2018122300,3616,11
2018122300,3761,11
2018122302,813,11
2018122302,979,10
2018122302,1142,11
2018122302,1582,11
2018122302,1832,11
2018122302,2134,11
2018122302,2413,11
2018122302,2605,11
2018122302,2717,1
2018122302,2809,11
2018122302,3526,11
2018122304,966,11
2018122304,1058,11
2018122304,2144,11
2018122304,2477,10
2018122304,2599,11
2018122304,2774,11
2018122304,3433,11
2018122304,4038,1
2018122305,227,11
2018122305,461,11
2018122305,651,11
2018122305,743,11
2018122305,1209,11
2018122305,1511,11
2018122305,2147,11
2018122306,1431,11
2018122306,1516,11
2018122306,1655,11
2018122306,1779,11
2018122306,2420,11
2018122306,3864,11
2018122307,213,11
2018122307,345,11
2018122307,597,11
2018122307,865,11
2018122307,979,11
2018122307,1373,11
2018122307,2132,11
2018122307,2815,11
2018122307,2930,11
2018122307,3055,11
2018122307,3651,11
2018122307,3780,11
2018122308,129,11
2018122308,218,11
2018122308,324,11
2018122308,598,11
2018122308,1124,11
2018122308,1216,11
2018122308,1951,11
2018122308,2282,11
2018122308,3199,11
2018122308,3289,11
2018122308,3571,11
2018122308,3913,11
2018122309,341,11
2018122309,928,11
2018122309,3195,11
2018122309,3309,11
2018122309,3670,11
2018122309,4308,11
2018122310,128,11
2018122310,967,11
2018122310,1089,1
2018122310,2622,11
2018122310,3007,11
2018122310,4189,11
2018122311,798,11
2018122311,2312,11
2018122311,2785,11
2018122311,2998,10
2018122311,3332,11
2018122311,3616,11
2018122311,3735,10
2018122312,183,11
2018122312,273,11
2018122312,582,11
2018122312,716,11
2018122312,2235,11
2018122312,2842,11
2018122312,3108,11
2018122313,159,11
2018122313,1473,11
2018122313,1622,11
2018122313,3142,11
2018122313,3416,11
2018122314,117,11
2018122314,1379,11
2018122314,2082,11
2018122314,3165,11
2018122314,3290,11
2018122400,241,11
2018122400,412,11
2018122400,542,11
2018122400,744,11
2018122400,845,11
2018122400,1120,11
2018122400,1634,11
2018122400,2313,11
2018122400,2467,11
2018122400,2569,10
2018122400,3753,11
2018123000,892,11
2018123000,1267,10
2018123000,1976,11
2018123000,2165,11
2018123000,2502,11
2018123000,2975,11
2018123000,3106,11
2018123000,4148,11
2018123001,1223,11
2018123001,1326,11
2018123001,1445,11
2018123001,1538,11
2018123001,2289,11
2018123001,3338,11
2018123001,3462,3
2018123001,4003,11
2018123002,117,11
2018123002,214,11
2018123002,355,11
2018123002,467,11
2018123002,949,11
2018123002,1499,11
2018123002,2152,11
2018123002,2362,11
2018123002,2503,11
2018123002,2595,11
2018123002,3146,11
2018123003,133,11
2018123003,228,11
2018123003,921,11
2018123003,1209,11
2018123003,1337,11
2018123003,1560,11
2018123003,1958,11
2018123003,2065,11
2018123003,2252,11
2018123003,2462,11
2018123003,2679,11
2018123003,2867,11
2018123003,3020,11
2018123003,3377,11
2018123003,3512,11
2018123004,465,10
2018123004,2174,11
2018123004,2495,11
2018123004,2862,11
2018123004,3314,11
2018123005,120,11
2018123005,419,11
2018123005,541,11
2018123005,639,11
2018123005,895,11
2018123005,993,11
2018123005,1649,11
2018123005,1737,11
2018123005,2386,11
2018123006,217,11
2018123006,303,11
2018123006,2025,11
2018123006,2157,11
2018123006,2774,11
2018123006,3725,11
2018123006,3832,11
2018123007,586,11
2018123007,1894,11
2018123007,2290,11
2018123007,2468,11
2018123007,2554,11
2018123007,2646,11
2018123007,3882,11
2018123008,394,11
2018123008,951,11
2018123008,1518,11
2018123008,2319,11
2018123008,3154,11
2018123009,290,11
2018123009,390,11
2018123009,483,11
2018123009,756,11
2018123009,1176,11
2018123009,1968,11
2018123009,2071,11
2018123009,2252,11
2018123009,2354,11
2018123009,2477,11
2018123009,2752,11
2018123010,125,11
2018123010,359,11
2018123010,823,11
2018123010,1005,11
2018123010,1091,11
2018123010,1497,11
2018123010,1621,11
2018123010,1761,11
2018123010,3345,11
2018123011,643,11
2018123011,1277,11
2018123011,1435,11
2018123011,1664,11
2018123011,2663,11
2018123011,2749,11
2018123011,2834,11
2018123011,3068,11
2018123011,3368,11
2018123012,422,11
2018123012,516,11
2018123012,608,11
2018123012,1090,1
2018123012,2104,11
2018123012,2211,11
2018123012,2855,11
2018123012,2939,10
2018123013,342,11
2018123013,502,11
2018123013,585,11
2018123013,920,11
2018123013,1003,11
2018123013,1221,11
2018123013,1360,11
2018123013,2461,11
2018123013,2717,11
2018123013,3144,11
2018123013,3260,11
2018123014,883,11
2018123014,1328,11
2018123014,1602,2
2018123015,127,11
2018123015,592,11
2018123015,1397,11
2018123015,1505,11
2018123015,1714,11
2018123015,1958,11
2018123015,2277,11
2018123015,2395,11
2018123015,2489,11
2018123015,2651,11
2018123015,3109,11
2018123015,3444,11
2019090500,125,11
2019090500,327,11
2019090500,443,11
2019090500,744,11
2019090500,1023,11
2019090500,1350,11
2019090500,1588,11
2019090500,1797,11
2019090500,2004,11
2019090500,2151,11
2019090500,2356,11
2019090500,2625,11
2019090500,2731,11
2019090500,2851,11
2019090500,3299,11
2019090500,3624,11
2019090500,4468,11
2019090800,426,11
2019090800,513,11
2019090800,595,11
2019090800,1351,11
2019090800,1571,11
2019090800,3872,11
2019090801,691,11
2019090801,821,11
2019090801,969,11
2019090801,1479,11
2019090801,1662,11
2019090801,1765,11
2019090801,1876,11
2019090801,2083,11
2019090801,2669,11
2019090801,2791,11
2019090801,4117,11
2019090802,2761,11
2019090802,3413,11
2019090803,617,11
2019090803,859,11
2019090803,1409,11
2019090803,1675,11
2019090803,2396,11
2019090803,2906,11
2019090803,3581,11
2019090804,1039,11
2019090804,1861,11
2019090804,1994,11
2019090804,2266,11
2019090804,2986,11
2019090804,3085,11
2019090804,3513,11
2019090805,326,11
2019090805,666,11
2019090805,1006,11
2019090805,1159,11
2019090805,1436,11
2019090805,1802,11
2019090805,2441,11
2019090805,3298,11
2019090805,3724,11
2019090805,4435,11
2019090806,380,11
2019090806,1259,11
2019090806,1377,11
2019090806,1667,11
2019090806,1767,11
2019090806,2533,11
2019090806,2742,11
2019090806,3191,11
2019090807,122,11
2019090807,269,11
2019090807,1293,11
2019090807,2330,11
2019090807,2477,11
2019090808,273,11
2019090808,360,11
2019090808,835,11
2019090808,1041,8
2019090808,1165,11
2019090808,1722,11
2019090808,2435,11
2019090808,2703,11
2019090808,3690,11
2019090808,3854,11
2019090808,4110,11
2019090809,314,11
2019090809,450,11
2019090809,739,11
2019090809,1146,11
2019090809,1386,11
2019090809,1948,11
2019090809,2353,11
2019090809,2503,11
2019090809,2651,11
2019090809,2763,11
2019090809,3881,11
2019090809,4466,11
2019090809,4964,11
2019090809,5729,11
2019090810,190,11
2019090810,924,11
2019090810,1387,11
2019090810,3258,11
2019090810,3410,11
2019090810,3702,11
2019090810,4024,11
2019090811,130,11
2019090811,3440,11
2019090812,200,11
2019090812,382,11
2019090812,772,11
2019090812,1224,11
2019090812,1314,11
2019090812,1429,11
2019090812,2760,11
2019090812,3898,11
2019090900,220,11
2019090900,512,11
2019090900,3488,11
2019090900,3622,11
2019090900,3818,11
2019090901,407,11
2019090901,633,11
2019090901,2297,11
2019090901,2770,11
2019090901,2884,11
2019091200,154,11
2019091200,880,11
2019091200,1132,11
2019091200,1283,11
2019091200,1583,11
2019091200,1691,11
2019091200,2356,11
2019091200,3185,11
2019091200,3509,11
2019091200,3598,11
2019091500,165,11
2019091500,479,11
2019091500,1868,11
2019091500,2053,11
2019091500,2293,11
2019091500,3720,11
2019091500,3931,11
2019091500,4082,11
2019091501,149,11
2019091501,985,11
2019091501,1841,11
2019091501,2878,11
2019091501,3201,11
2019091501,3511,11
2019091501,4182,11
2019091502,125,11
2019091502,214,11
2019091502,779,11
2019091502,1171,11
2019091502,1576,11
2019091502,1826,11
2019091502,2753,11
2019091503,1208,11
2019091503,1296,11
2019091503,1382,11
2019091503,1559,11
2019091503,2182,11
2019091503,2852,11
2019091503,3133,11
2019091503,3281,11
2019091503,3489,11
2019091503,3619,11
2019091503,3937,11
2019091503,4021,11
2019091503,4302,11
2019091504,165,11
2019091504,268,11
2019091504,351,11
2019091504,937,11
2019091504,1046,11
2019091504,1143,11
2019091504,1235,11
2019091504,2051,11
2019091504,2188,11
2019091504,2330,11
2019091504,2745,11
2019091504,3444,11
2019091505,115,11
2019091505,610,11
2019091505,762,11
2019091505,853,11
2019091505,1156,11
2019091505,1581,11
2019091505,1758,11
2019091505,2211,10
2019091505,2672,11
2019091505,2884,11
2019091506,257,11
2019091506,363,11
2019091506,729,11
2019091506,1174,11
2019091506,1972,11
2019091506,2198,11
2019091506,2512,11
2019091506,2675,11
2019091506,2779,11
2019091506,2885,11
2019091506,3934,11
2019091506,4227,11
2019091507,115,11
2019091507,230,11
2019091507,315,11
2019091507,786,11
2019091507,1571,11
2019091507,1666,11
2019091507,2446,11
2019091507,3875,11
2019091508,128,11
2019091508,469,11
2019091508,610,11
2019091508,1519,11
2019091508,1773,11
2019091508,2106,11
2019091508,2796,11
2019091508,3187,11
2019091508,3280,11
2019091508,3524,11
2019091508,3818,11
2019091509,197,11
2019091509,289,11
2019091509,438,11
2019091509,1070,11
2019091509,1302,11
2019091509,1630,11
2019091510,501,11
2019091510,873,11
2019091510,963,11
2019091510,1323,11
2019091510,1939,11
2019091510,2319,11
2019091510,2774,11
2019091510,3124,11
2019091510,3629,11
2019091510,3724,11
2019091510,3976,11
2019091511,365,11
2019091511,2498,11
2019091511,3161,11
2019091511,3737,11
2019091512,552,11
2019091512,744,11
2019091512,1025,11
2019091512,1175,11
2019091512,2271,11
2019091512,3034,11
2019091512,3946,11
2019091512,4123,11
2019091512,4255,11
2019091513,742,11
2019091513,962,11
2019091513,3440,11
2019091600,409,11
2019091600,680,11
2019091600,843,11
2019091600,1110,11
2019091600,1908,10
2019091600,2335,11
2019091600,2450,11
2019091600,2561,11
2019091600,2673,11
2019091600,3025,11
2019091600,3123,11
2019091900,155,11
2019091900,726,11
2019091900,825,11
2019091900,997,11
2019091900,1186,11
2019091900,1301,11
2019091900,1454,11
2019091900,1806,11
2019091900,2071,11
2019091900,2871,11
2019091900,3668,11
2019092200,128,11
2019092200,222,11
2019092200,516,11
2019092200,645,11
2019092200,1066,11
2019092200,1839,11
2019092200,2241,11
2019092200,2757,11
2019092200,2944,11
2019092200,3386,11
2019092200,3912,11
2019092201,1442,11
2019092201,1875,11
2019092201,2702,11
2019092201,3085,11
2019092201,3189,11
2019092201,3419,11
2019092202,286,11
2019092202,531,11
2019092202,1648,11
2019092202,1879,11
2019092202,2662,11
2019092202,3007,11
2019092202,3118,11
2019092203,498,11
2019092203,2470,11
2019092204,1572,11
2019092204,1925,11
2019092204,2747,11
2019092204,3565,11
2019092205,351,11
2019092205,620,11
2019092205,1605,11
2019092205,1871,11
2019092205,2050,11
2019092206,167,11
2019092206,499,11
2019092206,701,11
2019092206,1108,11
2019092206,1277,11
2019092206,1411,11
2019092206,1566,11
2019092206,1683,11
2019092206,1893,11
2019092206,2105,11
2019092206,2486,11
2019092206,3000,11
2019092206,3250,11
2019092206,3397,11
2019092206,3631,11
2019092206,3720,11
2019092206,3853,11
2019092207,1175,11
2019092207,1316,11
2019092207,2233,11
2019092207,2404,7
2019092207,2535,11
2019092207,3119,11
2019092207,3208,11
2019092207,3762,11
2019092208,1193,11
2019092208,1338,11
2019092208,2027,11
2019092208,3488,11
2019092208,3630,11
2019092208,3819,11
2019092208,4169,10
2019092209,2133,11
2019092209,2538,11
2019092209,2869,11
2019092209,3034,11
2019092209,3280,11
2019092209,3375,11
2019092209,3867,7
2019092209,3992,11
2019092210,120,11
2019092210,1379,11
2019092210,1585,11
2019092210,2232,11
2019092210,2324,11
2019092210,3221,11
2019092210,3720,11
2019092211,218,11
2019092211,423,11
2019092211,600,11
2019092211,1209,11
2019092211,2513,11
2019092211,2892,11
2019092211,3324,11
2019092211,4107,11
2019092212,478,11
2019092212,563,11
2019092212,1308,11
2019092212,1940,11
2019092212,2466,11
2019092212,2585,11
2019092212,3107,11
2019092212,3293,11
2019092213,211,11
2019092213,297,11
2019092213,1256,11
2019092213,1380,11
2019092213,2906,11
2019092213,3665,11
2019092300,302,11
2019092300,593,11
2019092300,756,11
2019092300,3626,11
2019092600,501,11
2019092600,2452,11
2019092600,2767,11
2019092600,2868,11
2019092600,3887,11
2019092900,147,11
2019092900,239,5
2019092900,1208,11
2019092900,1304,11
2019092900,2744,11
2019092900,3066,11
2019092900,3187,11
2019092900,4138,11
2019092901,113,11
2019092901,192,11
2019092901,849,11
2019092901,995,11
2019092901,1167,11
2019092901,3758,11
2019092902,152,11
2019092902,947,11
2019092902,1035,11
2019092902,1290,1
2019092902,1420,10
2019092902,2250,8
2019092902,2878,10
2019092902,3067,11
2019092902,3181,11
2019092902,4108,11
2019092902,4280,11
2019092902,4411,11
2019092902,4612,11
2019092902,4761,11
2019092903,1246,11
2019092903,1360,11
2019092903,1530,11
2019092903,3825,11
2019092903,3971,11
2019092904,522,11
2019092904,1906,11
2019092904,2037,11
2019092904,2275,11
2019092904,2749,11
2019092904,2856,11
2019092904,3287,11
2019092904,3552,11
2019092905,404,11
2019092905,579,11
2019092905,1629,11
2019092905,1943,11
2019092905,2355,11
2019092905,2557,11
2019092905,3143,11
2019092905,3409,11
2019092905,4054,11
2019092906,2392,10
2019092906,2955,1
2019092907,632,11
2019092907,1203,11
2019092907,1348,11
2019092907,2487,11
2019092907,3075,11
2019092907,3165,11
2019092907,3485,11
2019092907,3577,11
2019092908,1576,11
2019092908,1721,11
2019092908,2224,11
2019092908,2331,11
2019092908,2767,11
2019092908,2980,11
2019092909,546,11
2019092909,854,11
2019092909,1858,11
2019092911,223,11
2019092911,341,11
2019092911,797,11
2019092911,901,11
2019092911,1207,11
2019092911,1301,11
2019092911,1420,11
2019092911,1829,11
2019092911,2896,11
2019092911,3176,11
2019092911,3421,1
2019092911,3532,11
2019092912,195,11
2019092912,1082,11
2019092912,1593,11
2019092912,2267,11
2019092912,3237,11
2019092912,3462,11
2019092912,3574,11
2019092912,3883,11
2019093000,1011,11
2019093000,1137,11
2019093000,2331,11
2019093000,2623,11
2019093000,2706,11
2019100300,452,11
2019100300,1021,11
2019100300,1260,11
2019100300,1351,11
2019100300,2630,11
2019100300,2723,11
2019100300,4441,11
2019100600,613,11
2019100600,769,11
2019100600,855,11
2019100600,1459,11
2019100600,1560,11
2019100600,2337,11
2019100600,2485,11
2019100600,3185,11
2019100600,4285,11
2019100601,125,11
2019100601,832,11
2019100601,1291,11
2019100601,2929,11
2019100601,3533,11
2019100601,4167,11
2019100602,133,11
2019100602,240,11
2019100602,1353,11
2019100602,2545,11
2019100602,2836,11
2019100602,3375,11
2019100603,209,11
2019100603,395,11
2019100603,479,11
2019100603,849,11
2019100603,2698,11
2019100603,2812,11
2019100603,3340,11
2019100603,3435,11
2019100603,3561,11
2019100604,573,11
2019100604,1493,11
2019100604,2186,1
2019100604,3337,11
2019100605,326,1
2019100605,573,11
2019100605,1248,11
2019100605,1747,11
2019100605,1884,11
2019100605,2214,11
2019100605,2704,11
2019100605,3434,11
2019100605,4169,11
2019100606,112,11
2019100606,788,11
2019100606,1377,11
2019100606,1458,11
2019100606,1574,11
2019100606,1733,11
2019100606,2509,11
2019100606,3010,11
2019100606,3213,11
2019100606,3614,11
2019100606,3703,11
2019100606,3832,11
2019100607,154,11
2019100607,1377,11
2019100607,1761,11
2019100607,3642,11
2019100607,3739,11
2019100607,4364,11
2019100608,316,11
2019100608,407,11
2019100608,982,11
2019100608,1081,11
2019100608,1297,11
2019100608,1380,4
2019100608,1984,11
2019100608,2073,11
2019100608,2693,11
2019100608,3595,11
2019100608,3693,11
2019100609,166,11
2019100609,383,11
2019100609,1175,11
2019100609,1584,11
2019100609,1752,11
2019100609,2170,11
2019100609,2319,11
2019100609,2920,11
2019100609,3219,11
2019100609,3341,11
2019100609,3567,11
2019100609,3972,11
2019100609,4075,11
2019100609,4190,10
2019100609,4286,11
2019100610,389,11
2019100610,2218,11
2019100610,2399,11
2019100610,2531,11
2019100610,2611,11
2019100610,2705,11
2019100610,2956,11
2019100610,3733,11
2019100611,191,11
2019100611,654,11
2019100611,1263,11
2019100611,1394,11
2019100611,2113,11
2019100611,2382,11
2019100611,3383,11
2019100611,3938,11
2019100611,4367,11
2019100612,1389,11
2019100612,3077,11
2019100612,3371,11
2019100612,3467,11
2019100700,408,11
2019100700,489,11
2019100700,1424,11
2019100700,1986,11
2019100700,2611,11
2019100700,3123,11
2019100700,3348,11
2019100700,3613,11
2019100700,3885,1
2019101000,295,11
2019101000,380,11
2019101000,561,11
2019101000,763,11
2019101000,1067,11
2019101000,1259,11
2019101000,3041,11
2019101000,3523,11
2019101300,250,11
2019101300,335,1
2019101300,884,11
2019101300,1097,11
2019101300,1768,11
2019101300,2003,11
2019101300,2221,11
2019101300,2325,11
2019101300,3469,11
2019101300,3576,11
2019101300,4222,11
2019101301,324,11
2019101301,801,11
2019101301,1309,11
2019101301,1498,11
2019101301,2480,11
2019101301,2783,11
2019101301,3257,11
2019101302,869,11
2019101302,1702,11
2019101302,2480,11
2019101302,3073,11
2019101302,3735,11
2019101303,194,11
2019101303,344,11
2019101303,598,11
2019101303,682,11
2019101303,1023,11
2019101303,1163,11
2019101303,1278,11
2019101303,1367,11
2019101303,1914,11
2019101303,3545,11
2019101305,117,11
2019101305,260,11
2019101305,369,11
2019101305,455,11
2019101305,562,11
2019101305,876,11
2019101305,1489,11
2019101305,2091,11
2019101305,2764,11
2019101305,3383,11
2019101305,3496,11
2019101305,3587,11
2019101305,3904,11
2019101306,550,11
2019101306,1632,11
2019101306,1791,11
2019101306,2689,11
2019101306,3268,11
2019101306,3828,11
2019101307,863,11
2019101307,1358,11
2019101307,2990,11
2019101307,3440,11
2019101307,3871,11
2019101307,4003,11
2019101308,128,11
2019101308,818,11
2019101308,1336,11
2019101308,1421,11
2019101308,2423,11
2019101308,2871,11
2019101308,3668,11
2019101308,3756,11
2019101308,3939,11
2019101309,113,11
2019101309,397,11
2019101309,553,11
2019101309,803,11
2019101309,928,11
2019101309,1107,11
2019101309,1260,11
2019101309,1409,11
2019101309,1733,11
2019101309,1869,11
2019101309,2036,11
2019101309,2286,11
2019101309,2413,11
2019101309,2817,11
2019101309,2920,11
2019101309,3143,11
2019101309,3262,11
2019101310,144,11
2019101310,252,11
2019101310,1107,11
2019101310,1245,11
2019101310,1370,11
2019101310,1756,11
2019101310,3274,11
2019101311,158,11
2019101311,284,11
2019101311,831,11
2019101311,2102,11
2019101311,2275,11
2019101311,3212,11
2019101311,3636,11
2019101400,269,11
2019101400,1621,11
2019101400,2587,11
2019101400,2856,11
2019101400,2998,11
2019101400,3701,11
2019101700,717,1
2019101700,1759,11
2019101700,1996,11
2019101700,2202,11
2019101700,2334,11
2019101700,2616,10
2019101700,2724,11
2019101700,2915,10
2019101700,3074,11
2019101700,3339,11
2019101700,3429,11
2019101700,3811,11
2019101700,3923,11
2019102000,678,11
2019102000,960,11
2019102000,1501,11
2019102000,2101,11
2019102000,2229,3
2019102000,2931,11
2019102000,3019,11
2019102000,4061,11
2019102001,547,11
2019102001,1732,11
2019102001,1838,11
2019102001,3088,11
2019102001,3209,11
2019102001,3558,11
2019102001,3680,11
2019102002,371,11
2019102002,534,11
2019102002,649,11
2019102002,732,11
2019102002,815,11
2019102002,1017,11
2019102002,1100,11
2019102002,1745,11
2019102002,3006,11
2019102002,3106,11
2019102002,3990,11
2019102003,329,11
2019102003,458,11
